siteID,siteID,distance
RAM,UAY,652.509
RAM,UCN,218.726
RAM,UKM,625.66
RAM,UOL,261.811
RAM,UXB,150.992
RAM,UXL,347.94
RAM,UXM,614.388
RAM,UYM,630.53
RAM,XBU,634.778
RAM,XCA,580.533
RAM,XCK,593.711
RAM,XCL,596.598
RAM,XCR,603.483
RAM,XCS,641.172
RAM,XKB,597.818
RAM,XKM,559.215
RAM,XLM,597.435
RAM,XNC,606.152
RAM,XNH,166.424
RAM,XTB,569.567
RAM,XTL,155.011
RAM,XUL,292.554
RAM,XUN,245.498
RAM,XUP,418.571
RAM,YAX,306.444
RAM,YKL,591.677
RAM,YLT,222.628
RAM,YOK,563.125
RAM,YTM,410.028
RAM,YUL,639.222
RAM,YXH,246.946
RAM,YXL,587.376
RAM,YXM,598.092
RAM,YXP,657.34
RAM,ZAP,247.148
RAM,ZPT,244.115
RAM,ZTZ,275.658
RAZ,RBC,62.8953
RAZ,REJ,111.036
RAZ,RFM,260.714
RAZ,RNC,250.604
RAZ,RSB,121.464
RAZ,SAY,270.376
RAZ,SBL,163.086
RAZ,SBO,28.9806
RAZ,SBP,260.813
RAZ,SBR,336.241
RAZ,SCN,328.472
RAZ,SCU,135.899
RAZ,SDB,281.62
RAZ,SDC,158.383
RAZ,SDM,321.14
RAZ,SEP,300.16
RAZ,SIS,278.747
RAZ,SLM,72.4674
RAZ,SNT,275.362
RAZ,SPD,282.84
RAZ,SRB,280.713
RAZ,SRC,116.405
RAZ,SRX,223.88
RAZ,SUF,49.0753
RAZ,TAM,179.41
RAZ,TBI,280.689
RAZ,TCH,355.674
RAZ,TCK,230.371
RAZ,TIK,72.8869
RAZ,TLA,343.313
RAZ,TNA,309.016
RAZ,TNH,157.187
RAZ,TPN,86.4047
RAZ,TPX,81.5484
RAZ,TRC,59.788
RAZ,TRS,194.255
RAZ,TRT,336.817
RAZ,TUN,338.204
RAZ,TZC,279.166
RAZ,TZM,249.795
RAZ,TZN,159.641
RAZ,UAX,56.9425
RAZ,UAY,341.434
RAZ,UCN,107.28
RAZ,UKM,302.604
RAZ,UOL,72.6709
RAZ,UXB,172.892
RAZ,UXL,73.2151
RAZ,UXM,291.38
RAZ,UYM,314.687
RAZ,XBU,312.367
RAZ,XCA,261.949
RAZ,XCK,270.431
RAZ,XCL,274.081
RAZ,XCR,283.167
RAZ,XCS,318.867
RAZ,XKB,277.516
RAZ,XKM,235.672
RAZ,XLM,276.509
RAZ,XNC,282.836
RAZ,XNH,161.989
RAZ,XTB,246.025
RAZ,XTL,179.967
RAZ,XUL,33.6517
RAZ,XUN,78.5949
RAZ,XUP,284.184
RAZ,YAX,204.209
RAZ,YKL,268.116
RAZ,YLT,103.596
RAZ,YOK,251.152
RAZ,YTM,332.035
RAZ,YUL,324.004
RAZ,YXH,79.7853
RAZ,YXL,264.283
RAZ,YXM,274.541
RAZ,YXP,333.916
RAZ,ZAP,92.8661
RAZ,ZPT,96.9986
RAZ,ZTZ,80.825
RBC,REJ,173.842
RBC,RFM,198.264
RBC,RNC,188.313
RBC,RSB,78.1583
RBC,SAY,207.501
RBC,SBL,214.509
RBC,SBO,88.0239
RBC,SBP,197.954
RBC,SBR,273.7
RBC,SCN,360.779
RBC,SCU,198.081
RBC,SDB,218.813
RBC,SDC,195.777
RBC,SDM,278.103
RBC,SEP,324.327
RBC,SIS,216.022
RBC,SLM,18.363
RBC,SNT,213.129
RBC,SPD,220.308
RBC,SRB,218.097
RBC,SRC,104.114
RBC,SRX,160.996
RBC,SUF,111.334
RBC,TAM,229
RBC,TBI,217.974
RBC,TCH,295.558
RBC,TCK,167.983
RBC,TIK,127.617
RBC,TLA,346.754
RBC,TNA,324.802
RBC,TNH,94.682
RBC,TPN,146.024
RBC,TPX,142.393
RBC,TRC,116.715
RBC,TRS,248.728
RBC,TRT,334.93
RBC,TUN,275.932
RBC,TZC,216.652
RBC,TZM,187.066
RBC,TZN,222.031
RBC,UAX,108.217
RBC,UAY,286.509
RBC,UCN,168.947
RBC,UKM,240.652
RBC,UOL,130.186
RBC,UXB,235.763
RBC,UXL,80.7452
RBC,UXM,228.49
RBC,UYM,253.986
RBC,XBU,249.557
RBC,XCA,200.514
RBC,XCK,207.542
RBC,XCL,211.268
RBC,XCR,220.99
RBC,XCS,256.074
RBC,XKB,215.359
RBC,XKM,172.912
RBC,XLM,214.143
RBC,XNC,219.952
RBC,XNH,224.656
RBC,XTB,183.264
RBC,XTL,240.536
RBC,XUL,94.3185
RBC,XUN,141.477
RBC,XUP,289.917
RBC,YAX,232.558
RBC,YKL,205.486
RBC,YLT,165.154
RBC,YOK,197.488
RBC,YTM,346.767
RBC,YUL,267.057
RBC,YXH,140.884
RBC,YXL,201.39
RBC,YXM,211.953
RBC,YXP,271.062
RBC,ZAP,149.261
RBC,ZPT,153.245
RBC,ZTZ,129.476
REJ,RFM,371.697
REJ,RNC,361.529
REJ,RSB,224.262
REJ,SAY,381.334
REJ,SBL,100.521
REJ,SBO,87.8443
REJ,SBP,371.796
REJ,SBR,446.176
REJ,SCN,289.137
REJ,SCU,28.6298
REJ,SDB,392.64
REJ,SDC,137.766
REJ,SDM,413.598
REJ,SEP,280.277
REJ,SIS,389.096
REJ,SLM,181.543
REJ,SNT,386.25
REJ,SPD,392.838
REJ,SRB,391.738
REJ,SRC,197.87
REJ,SRX,334.82
REJ,SUF,62.9205
REJ,TAM,118.203
REJ,TBI,391.724
REJ,TCH,464.941
REJ,TCK,340.26
REJ,TIK,67.7192
REJ,TLA,357.613
REJ,TNA,304.361
REJ,TNH,268.21
REJ,TPN,53.6656
REJ,TPX,39.2858
REJ,TRC,68.2203
REJ,TRS,113.595
REJ,TRT,360.578
REJ,TUN,447.672
REJ,TZC,389.14
REJ,TZM,360.185
REJ,TZN,56.4691
REJ,UAX,83.4771
REJ,UAY,445.954
REJ,UCN,20.2392
REJ,UKM,413.327
REJ,UOL,58.728
REJ,UXB,62.0382
REJ,UXL,146.912
REJ,UXM,402.172
REJ,UYM,421.941
REJ,XBU,422.879
REJ,XCA,370.451
REJ,XCK,381.349
REJ,XCL,384.626
REJ,XCR,392.608
REJ,XCS,429.331
REJ,XKB,386.94
REJ,XKM,346.704
REJ,XLM,386.251
REJ,XNC,393.772
REJ,XNH,55.6582
REJ,XTB,357.057
REJ,XTL,77.411
REJ,XUL,80.8499
REJ,XUN,33.6034
REJ,XUP,300.077
REJ,YAX,190.601
REJ,YKL,379.144
REJ,YLT,22.1664
REJ,YOK,355.66
REJ,YTM,327.192
REJ,YUL,430.591
REJ,YXH,39.2686
REJ,YXL,375.11
REJ,YXM,385.561
REJ,YXP,444.904
REJ,ZAP,55.7025
REJ,ZPT,55.772
REJ,ZTZ,82.8646
RFM,RNC,10.9489
RFM,RSB,164.509
RFM,SAY,23.7073
RFM,SBL,405.092
RFM,SBO,286.187
RFM,SBP,19.3027
RFM,SBR,95.8205
RFM,SCN,516.945
RFM,SCU,396.338
RFM,SDB,25.9802
RFM,SDC,372.705
RFM,SDM,191.612
RFM,SEP,468.441
RFM,SIS,48.8295
RFM,SLM,193.79
RFM,SNT,15.9855
RFM,SPD,58.1753
RFM,SRB,20.7647
RFM,SRC,220.083
RFM,SRX,42.5233
RFM,SUF,309.534
RFM,TAM,417.193
RFM,TBI,22.3321
RFM,TCH,107.749
RFM,TCK,60.1011
RFM,TIK,323.652
RFM,TLA,444.739
RFM,TNA,452.604
RFM,TNH,103.587
RFM,TPN,338.136
RFM,TPX,340.528
RFM,TRC,313.937
RFM,TRS,441.364
RFM,TRT,421.761
RFM,TUN,103.356
RFM,TZC,57.1044
RFM,TZM,43.8805
RFM,TZN,417.179
RFM,UAX,303.656
RFM,UAY,133.48
RFM,UCN,367.192
RFM,UKM,44.2438
RFM,UOL,327.344
RFM,UXB,433.341
RFM,UXL,256.062
RFM,UXM,44.0657
RFM,UYM,111.186
RFM,XBU,67.0901
RFM,XCA,76.088
RFM,XCK,26.2454
RFM,XCL,41.8687
RFM,XCR,68.1001
RFM,XCS,73.2995
RFM,XKB,66.2262
RFM,XKM,27.6686
RFM,XLM,60.4765
RFM,XNC,32.3687
RFM,XNH,420.62
RFM,XTB,18.971
RFM,XTL,438.273
RFM,XUL,292.57
RFM,XUN,338.792
RFM,XUP,401.624
RFM,YAX,393.469
RFM,YKL,9.63201
RFM,YLT,363.387
RFM,YOK,96.0144
RFM,YTM,469.933
RFM,YUL,105.483
RFM,YXH,339.074
RFM,YXL,29.1468
RFM,YXM,14.5496
RFM,YXP,76.1394
RFM,ZAP,345.512
RFM,ZPT,349.326
RFM,ZTZ,322.197
RNC,RSB,153.564
RNC,SAY,32.2671
RNC,SBL,396.23
RNC,SBO,276.302
RNC,SBP,25.2765
RNC,SBR,106.054
RNC,SCN,510.684
RNC,SCU,386.333
RNC,SDB,36.63
RNC,SDC,364.747
RNC,SDM,187.609
RNC,SEP,462.77
RNC,SIS,56.348
RNC,SLM,184.309
RNC,SNT,24.8357
RNC,SPD,65.5738
RNC,SRB,31.6759
RNC,SRC,209.166
RNC,SRX,36.4038
RNC,SUF,299.494
RNC,TAM,408.548
RNC,TBI,33.2466
RNC,TCH,114.313
RNC,TCK,58.4051
RNC,TIK,314.155
RNC,TLA,441.568
RNC,TNA,447.809
RNC,TNH,93.6566
RNC,TPN,327.556
RNC,TPX,330.664
RNC,TRC,304.272
RNC,TRS,432.35
RNC,TRT,419.078
RNC,TUN,113.27
RNC,TZC,64.0305
RNC,TZM,45.7719
RNC,TZN,406.698
RNC,UAX,294.197
RNC,UAY,134.719
RNC,UCN,357.26
RNC,UKM,52.8499
RNC,UOL,317.699
RNC,UXB,423.1
RNC,UXL,247.569
RNC,UXM,54.0372
RNC,UYM,118.645
RNC,XBU,77.3473
RNC,XCA,79.5655
RNC,XCK,34.4536
RNC,XCL,49.1633
RNC,XCR,74.8355
RNC,XCS,83.6684
RNC,XKB,72.3023
RNC,XKM,21.5423
RNC,XLM,66.7645
RNC,XNC,42.3942
RNC,XNH,410.198
RNC,XTB,16.4977
RNC,XTL,428.553
RNC,XUL,282.631
RNC,XUN,328.549
RNC,XUP,397.464
RNC,YAX,386.544
RNC,YKL,20.3184
RNC,YLT,353.466
RNC,YOK,89.6148
RNC,YTM,465.47
RNC,YUL,107.178
RNC,YXH,329.183
RNC,YXL,35.3386
RNC,YXM,25.487
RNC,YXP,87.0654
RNC,ZAP,336.009
RNC,ZPT,339.848
RNC,ZTZ,313.016
RSB,SAY,181.32
RSB,SBL,284.081
RSB,SBO,150.437
RSB,SBP,171.705
RSB,SBR,255.288
RSB,SCN,438.484
RSB,SCU,251.756
RSB,SDB,189.453
RSB,SDC,271.814
RSB,SDM,201.634
RSB,SEP,402.481
RSB,SIS,198
RSB,SLM,90.4062
RSB,SNT,176.188
RSB,SPD,204.977
RSB,SRB,185.219
RSB,SRC,58.7067
RSB,SRX,139.796
RSB,SUF,167.947
RSB,TAM,299.915
RSB,TBI,186.694
RSB,TCH,243.952
RSB,TCK,159.261
RSB,TIK,194.133
RSB,TLA,420.991
RSB,TNA,402.266
RSB,TNH,78.8833
RSB,TPN,181.913
RSB,TPX,201.355
RSB,TRC,181.239
RSB,TRS,315.719
RSB,TRT,407.185
RSB,TUN,260.412
RSB,TZC,201.82
RSB,TZM,171.363
RSB,TZN,261.898
RSB,UAX,176.801
RSB,UAY,221.781
RSB,UCN,225.223
RSB,UKM,200.055
RSB,UOL,194.108
RSB,UXB,282.897
RSB,UXL,158.885
RSB,UXM,204.274
RSB,UYM,250.332
RSB,XBU,227.605
RSB,XCA,196.369
RSB,XCK,182.396
RSB,XCL,191.586
RSB,XCR,209.491
RSB,XCS,234.243
RSB,XKB,204.466
RSB,XKM,146.055
RSB,XLM,201.245
RSB,XNC,193.502
RSB,XNH,266.547
RSB,XTB,155.455
RSB,XTL,298.498
RSB,XUL,154.823
RSB,XUN,190.726
RSB,XUP,365.366
RSB,YAX,310.451
RSB,YKL,173.601
RSB,YLT,221.845
RSB,YOK,131.416
RSB,YTM,423.987
RSB,YUL,206.603
RSB,YXH,199.349
RSB,YXL,178.573
RSB,YXM,179.05
RSB,YXP,240.599
RSB,ZAP,214.328
RSB,ZPT,218.461
RSB,ZTZ,200.045
SAY,SBL,409.181
SAY,SBO,294.679
SAY,SBP,9.76954
SAY,SBR,74.8411
SAY,SCN,513.016
SAY,SCU,405.116
SAY,SDB,13.1378
SAY,SDC,373.864
SAY,SDM,213.938
SAY,SEP,463.098
SAY,SIS,25.2919
SAY,SLM,201.079
SAY,SNT,29.1907
SAY,SPD,34.6283
SAY,SRB,19.7036
SAY,SRC,238.236
SAY,SRX,46.5227
SAY,SUF,318.68
SAY,TAM,420.493
SAY,TBI,16.0484
SAY,TCH,114.915
SAY,TCK,51.5742
SAY,TIK,330.36
SAY,TLA,433.851
SAY,TNA,445.206
SAY,TNH,113.962
SAY,TPN,350.279
SAY,TPX,348.766
SAY,TRC,321.371
SAY,TRS,445.93
SAY,TRT,409.941
SAY,TUN,81.4534
SAY,TZC,33.8586
SAY,TZM,30.2186
SAY,TZN,428.535
SAY,UAX,310.272
SAY,UAY,150.391
SAY,UCN,375.681
SAY,UKM,49.6767
SAY,UOL,334.655
SAY,UXB,443.262
SAY,UXL,259.381
SAY,UXM,22.9911
SAY,UYM,87.5163
SAY,XBU,46.4827
SAY,XCA,56.5713
SAY,XCK,2.78227
SAY,XCL,18.609
SAY,XCR,44.8757
SAY,XCS,53.0571
SAY,XKB,43.5927
SAY,XKM,35.7552
SAY,XLM,37.738
SAY,XNC,12.5516
SAY,XNH,431.603
SAY,XTB,25.8955
SAY,XTL,445.67
SAY,XUL,301.291
SAY,XUN,348.897
SAY,XUP,392.906
SAY,YAX,391.554
SAY,YKL,15.8433
SAY,YLT,371.828
SAY,YOK,119.64
SAY,YTM,461.751
SAY,YUL,122.144
SAY,YXH,347.439
SAY,YXL,9.79549
SAY,YXM,18.092
SAY,YXP,63.6189
SAY,ZAP,352.179
SAY,ZPT,355.881
SAY,ZTZ,327.669
SBL,SBO,134.249
SBL,SBP,400.452
SBL,SBR,463.709
SBL,SCN,188.617
SBL,SCU,83.2413
SBL,SDB,421.758
SBL,SDC,59.0973
SBL,SDM,484.189
SBL,SEP,182.859
SBL,SIS,410.85
SBL,SLM,213.544
SBL,SNT,420.8
SBL,SPD,412.393
SBL,SRB,423.266
SBL,SRC,274.576
SBL,SRX,364.007
SBL,SUF,122.366
SBL,TAM,18.1758
SBL,TBI,422.188
SBL,TCH,507.703
SBL,TCK,361.414
SBL,TIK,90.2201
SBL,TLA,271.996
SBL,TNA,211.696
SBL,TNH,304.482
SBL,TPN,149.498
SBL,TPX,92.2739
SBL,TRC,103.683
SBL,TRS,37.5481
SBL,TRT,280.311
SBL,TUN,462.86
SBL,TZC,408.698
SBL,TZM,383.276
SBL,TZN,135.563
SBL,UAX,107.428
SBL,UAY,500.935
SBL,UCN,82.9258
SBL,UKM,449.049
SBL,UOL,91.8803
SBL,UXB,113.17
SBL,UXL,149.89
SBL,UXM,427.106
SBL,UYM,430.043
SBL,XBU,444.698
SBL,XCA,384.627
SBL,XCK,408.519
SBL,XCL,407.903
SBL,XCR,409.492
SBL,XCS,450.608
SBL,XKB,403.973
SBL,XKM,377.914
SBL,XLM,404.752
SBL,XNC,420.853
SBL,XNH,129.227
SBL,XTB,387.911
SBL,XTL,70.2292
SBL,XUL,130.906
SBL,XUN,117.974
SBL,XUP,218.474
SBL,YAX,102.336
SBL,YKL,410.845
SBL,YLT,83.5689
SBL,YOK,411.446
SBL,YTM,233.639
SBL,YUL,481.483
SBL,YXH,94.6813
SBL,YXL,401.29
SBL,YXM,417.497
SBL,YXP,471.669
SBL,ZAP,71.9074
SBL,ZPT,67.9093
SBL,ZTZ,85.0488
SBO,SBP,285.245
SBO,SBR,358.491
SBO,SCN,303.131
SBO,SCU,110.44
SBO,SDB,306.273
SBO,SDC,133.023
SBO,SDM,349.941
SBO,SEP,277.54
SBO,SIS,301.634
SBO,SLM,93.987
SBO,SNT,301.126
SBO,SPD,305.199
SBO,SRB,305.881
SBO,SRC,142.833
SBO,SRX,248.174
SBO,SUF,25.3272
SBO,TAM,150.753
SBO,TBI,305.631
SBO,TCH,382.974
SBO,TCK,252.615
SBO,TIK,44.0318
SBO,TLA,328.067
SBO,TNA,289.299
SBO,TNH,182.648
SBO,TPN,76.3018
SBO,TPX,54.3694
SBO,TRC,30.8074
SBO,TRS,165.287
SBO,TRT,323.836
SBO,TUN,359.877
SBO,TZC,301.493
SBO,TZM,272.773
SBO,TZN,140.443
SBO,UAX,29.9144
SBO,UAY,370.053
SBO,UCN,81.0497
SBO,UKM,328.676
SBO,UOL,43.7768
SBO,UXB,149.765
SBO,UXL,69.8013
SBO,UXM,315.133
SBO,UYM,334.23
SBO,XBU,335.51
SBO,XCA,282.608
SBO,XCK,294.577
SBO,XCL,297.314
SBO,XCR,304.822
SBO,XCS,341.92
SBO,XKB,299.154
SBO,XKM,260.533
SBO,XLM,298.533
SBO,XNC,307.037
SBO,XNH,141.659
SBO,XTB,270.869
SBO,XTL,152.627
SBO,XUL,7.17626
SBO,XUN,58.3231
SBO,XUP,268.677
SBO,YAX,181.211
SBO,YKL,293.264
SBO,YLT,77.2224
SBO,YOK,279.85
SBO,YTM,312.507
SBO,YUL,352.274
SBO,YXH,52.8877
SBO,YXL,288.154
SBO,YXM,299.768
SBO,YXP,358.298
SBO,ZAP,63.9122
SBO,ZPT,68.0419
SBO,ZTZ,53.56
SBP,SBR,84.0711
SBP,SCN,506.302
SBP,SCU,395.673
SBP,SDB,21.3168
SBP,SDC,365.742
SBP,SDM,210.895
SBP,SEP,456.821
SBP,SIS,31.1483
SBP,SLM,191.748
SBP,SNT,29.999
SBP,SPD,40.3199
SBP,SRB,24.5868
SBP,SRC,228.764
SBP,SRX,37.0861
SBP,SUF,309.18
SBP,TAM,411.921
SBP,TBI,22.2682
SBP,TCH,119.916
SBP,TCK,45.4953
SBP,TIK,321.169
SBP,TLA,429.644
SBP,TNA,439.632
SBP,TNH,104.261
SBP,TPN,340.556
SBP,TPX,339.375
SBP,TRC,312.076
SBP,TRS,437.122
SBP,TRT,406.134
SBP,TUN,90.2988
SBP,TZC,38.7616
SBP,TZM,26.0911
SBP,TZN,418.861
SBP,UAX,301.088
SBP,UAY,151.265
SBP,UCN,366.266
SBP,UKM,54.5244
SBP,UOL,325.38
SBP,UXB,433.704
SBP,UXL,250.74
SBP,UXM,32.574
SBP,UYM,93.3707
SBP,XBU,55.9448
SBP,XCA,56.9094
SBP,XCK,10.7184
SBP,XCL,23.9357
SBP,XCR,49.6076
SBP,XCS,62.5617
SBP,XKB,47.302
SBP,XKM,25.9897
SBP,XLM,41.6582
SBP,XNC,22.3043
SBP,XNH,421.955
SBP,XTB,16.2542
SBP,XTL,436.407
SBP,XUL,291.833
SBP,XUN,339.31
SBP,XUP,387.807
SBP,YAX,384.218
SBP,YKL,15.2719
SBP,YLT,362.417
SBP,YOK,114.511
SBP,YTM,456.47
SBP,YUL,123.092
SBP,YXH,338.032
SBP,YXL,10.122
SBP,YXM,20.5407
SBP,YXP,73.1083
SBP,ZAP,343.001
SBP,ZPT,346.721
SBP,ZTZ,318.67
SBR,SCN,547.157
SBR,SCU,468.406
SBR,SDB,70.0334
SBR,SDC,422.535
SBR,SDM,268.015
SBR,SEP,493.859
SBR,SIS,58.2712
SBR,SLM,264.635
SBR,SNT,91.1448
SBR,SPD,53.4015
SBR,SRB,78.063
SBR,SRC,312.717
SBR,SRX,116.449
SBR,SUF,383.257
SBR,TAM,473.259
SBR,TBI,74.6655
SBR,TCH,127.646
SBR,TCK,105.927
SBR,TIK,390.763
SBR,TLA,447.599
SBR,TNA,470.138
SBR,TNH,183.877
SBR,TPN,418.935
SBR,TPX,411.599
SBR,TRC,383.138
SBR,TRS,501.09
SBR,TRT,420.855
SBR,TUN,10.7497
SBR,TZC,57.0757
SBR,TZM,86.9665
SBR,TZN,495.725
SBR,UAX,370.766
SBR,UAY,186.587
SBR,UCN,438.703
SBR,UKM,86.4104
SBR,UOL,396.061
SBR,UXB,508.195
SBR,UXL,314.715
SBR,UXM,52.0927
SBR,UYM,50.7919
SBR,XBU,28.7307
SBR,XCA,79.2125
SBR,XCK,73.3734
SBR,XCL,64.0538
SBR,XCR,54.331
SBR,XCS,22.6913
SBR,XKB,59.9342
SBR,XKM,109.281
SBR,XLM,59.9933
SBR,XNC,63.6664
SBR,XNH,498.229
SBR,XTB,100.244
SBR,XTL,506.284
SBR,XUL,365.386
SBR,XUN,414.686
SBR,XUP,414.658
SBR,YAX,432.619
SBR,YKL,86.2096
SBR,YLT,434.8
SBR,YOK,185.48
SBR,YTM,483.992
SBR,YUL,160.852
SBR,YXH,410.494
SBR,YXL,76.7151
SBR,YXM,82.9159
SBR,YXP,43.0823
SBR,ZAP,412.265
SBR,ZPT,415.726
SBR,ZTZ,385.864
SCN,SCU,270.055
SCN,SDB,526.139
SCN,SDC,170.19
SCN,SDM,638.616
SCN,SEP,57.5356
SCN,SIS,505.863
SCN,SLM,351.902
SCN,SNT,532.771
SCN,SPD,504.043
SCN,SRB,530.866
SCN,SRC,444.869
SCN,SRX,474.596
SCN,SUF,300.286
SCN,TAM,171.084
SCN,TBI,528.407
SCN,TCH,624.684
SCN,TCK,461.45
SCN,TIK,263.323
SCN,TLA,165.377
SCN,TNA,98.0373
SCN,TNH,431.483
SCN,TPN,336.774
SCN,TPX,275.914
SCN,TRC,276.983
SCN,TRS,185.419
SCN,TRT,191.202
SCN,TUN,542.78
SCN,TZC,500.76
SCN,TZM,483.293
SCN,TZN,318.457
SCN,UAX,273.22
SCN,UAY,634.876
SCN,UCN,271.195
SCN,UKM,560.26
SCN,UOL,268.966
SCN,UXB,290.096
SCN,UXL,280.438
SCN,UXM,525.034
SCN,UYM,502.317
SCN,XBU,536.385
SCN,XCA,471.674
SCN,XCK,511.475
SCN,XCL,505.42
SCN,XCR,497.534
SCN,XCS,540.933
SCN,XKB,492.868
SCN,XKM,489.611
SCN,XLM,495.714
SCN,XNC,522.454
SCN,XNH,311.062
SCN,XTB,498.061
SCN,XTL,239.751
SCN,XUL,302.579
SCN,XUN,304.053
SCN,XUP,151.158
SCN,YAX,128.4
SCN,YKL,519.845
SCN,YLT,271.48
SCN,YOK,551.415
SCN,YTM,103.26
SCN,YUL,611.037
SCN,YXH,278.254
SCN,YXL,503.613
SCN,YXM,526.192
SCN,YXP,568.269
SCN,ZAP,252.159
SCN,ZPT,248.922
SCN,ZTZ,249.903
SCU,SDB,416.678
SCU,SDC,130.046
SCU,SDM,442.159
SCU,SEP,266
SCU,SIS,411.861
SCU,SLM,204.317
SCU,SNT,411.125
SCU,SPD,415.224
SCU,SRB,416.161
SCU,SRC,226.468
SCU,SRX,358.607
SCU,SUF,86.8651
SCU,TAM,99.5464
SCU,TBI,415.977
SCU,TCH,491.183
SCU,TCK,362.667
SCU,TIK,80.9801
SCU,TLA,350.38
SCU,TNA,293.339
SCU,TNH,292.751
SCU,TPN,81.5434
SCU,TPX,56.8347
SCU,TRC,85.8532
SCU,TRS,89.0647
SCU,TRT,355.701
SCU,TUN,469.475
SCU,TZC,411.509
SCU,TZM,383.05
SCU,TZN,54.1501
SCU,UAX,99.7161
SCU,UAY,473.535
SCU,UCN,29.735
SCU,UKM,438.467
SCU,UOL,73.7596
SCU,UXB,43.5373
SCU,UXL,162.276
SCU,UXM,425.547
SCU,UYM,442.271
SCU,XBU,445.792
SCU,XCA,391.719
SCU,XCK,405.018
SCU,XCL,407.64
SCU,XCR,414.5
SCU,XCS,452.172
SCU,XKB,408.834
SCU,XKM,370.887
SCU,XLM,408.413
SCU,XNC,417.477
SCU,XNH,49.2904
SCU,XTB,381.23
SCU,XTL,48.8058
SCU,XUL,103.853
SCU,XUN,61.2424
SCU,XUP,294.323
SCU,YAX,180.979
SCU,YKL,403.548
SCU,YLT,33.6475
SCU,YOK,383.165
SCU,YTM,315.698
SCU,YUL,457.734
SCU,YXH,57.9136
SCU,YXL,398.584
SCU,YXM,410.026
SCU,YXP,468.735
SCU,ZAP,62.7123
SCU,ZPT,60.8591
SCU,ZTZ,92.3734
SDB,SDC,386.805
SDB,SDM,208.928
SDB,SEP,476.163
SDB,SIS,31.3809
SDB,SLM,212.903
SDB,SNT,23.3568
SDB,SPD,39.9265
SDB,SRB,10.2377
SDB,SRC,245.576
SDB,SRX,58.2631
SDB,SUF,330.104
SDB,TAM,433.19
SDB,TBI,5.70277
SDB,TCH,102.487
SDB,TCK,64.6903
SDB,TIK,342.411
SDB,TLA,446.184
SDB,TNA,458.099
SDB,TNH,124.712
SDB,TPN,360.724
SDB,TPX,360.453
SDB,TRC,333.249
SDB,TRS,458.436
SDB,TRT,422.067
SDB,TUN,77.9425
SDB,TZC,40.3353
SDB,TZM,43.1274
SDB,TZN,439.295
SDB,UAX,322.335
SDB,UAY,141.113
SDB,UCN,387.312
SDB,UKM,37.7707
SDB,UOL,346.569
SDB,UXB,454.5
SDB,UXL,272.025
SDB,UXM,19.2527
SDB,UYM,90.5398
SDB,XBU,41.3465
SDB,XCA,66.7047
SDB,XCK,14.7654
SDB,XCL,26.5412
SDB,XCR,50.8524
SDB,XCS,47.4209
SDB,XKB,50.9144
SDB,XKM,46.0124
SDB,XLM,45.1458
SDB,XNC,8.5845
SDB,XNH,442.493
SDB,XTB,35.6829
SDB,XTL,457.599
SDB,XUL,312.826
SDB,XUN,360.047
SDB,XUP,405.64
SDB,YAX,404.678
SDB,YKL,16.3614
SDB,YLT,383.47
SDB,YOK,118.122
SDB,YTM,474.545
SDB,YUL,112.935
SDB,YXH,359.092
SDB,YXL,22.63
SDB,YXM,13.1842
SDB,YXP,52.4739
SDB,ZAP,364.248
SDB,ZPT,367.976
SDB,ZTZ,339.977
SDC,SDM,473.316
SDC,SEP,147.417
SDC,SIS,372.544
SDC,SLM,189.913
SDC,SNT,388.66
SDC,SPD,373.03
SDC,SRB,389.504
SDC,SRC,274.783
SDC,SRX,330.524
SDC,SUF,132.203
SDC,TAM,57.9751
SDC,TBI,387.905
SDC,TCH,478.417
SDC,TCK,324.013
SDC,TIK,94.9444
SDC,TLA,220.569
SDC,TNA,167.114
SDC,TNH,276.981
SDC,TPN,175.816
SDC,TPX,112.938
SDC,TRC,108.087
SDC,TRS,91.7656
SDC,TRT,225.793
SDC,TUN,420.675
SDC,TZC,369.411
SDC,TZM,346.235
SDC,TZN,184.192
SDC,UAX,103.138
SDC,UAY,479.005
SDC,UCN,117.589
SDC,UKM,416.947
SDC,UOL,101.868
SDC,UXB,166.994
SDC,UXL,119.076
SDC,UXM,389.987
SDC,UYM,385.389
SDC,XBU,405.777
SDC,XCA,343.415
SDC,XCK,372.881
SDC,XCL,370.383
SDC,XCR,368.968
SDC,XCS,411.335
SDC,XKB,363.628
SDC,XKM,345.081
SDC,XLM,365.061
SDC,XNC,384.906
SDC,XNH,179.101
SDC,XTB,354.628
SDC,XTL,128.515
SDC,XUL,132.768
SDC,XUN,142.331
SDC,XUP,164.299
SDC,YAX,53.2269
SDC,YKL,377.444
SDC,YLT,116.313
SDC,YOK,391.829
SDC,YTM,190.164
SDC,YUL,457.355
SDC,YXH,115.037
SDC,YXL,365.326
SDC,YXM,384.069
SDC,YXP,434.643
SDC,ZAP,88.4172
SDC,ZPT,86.177
SDC,ZTZ,80.1874
SDM,SEP,599.773
SDM,SIS,238.951
SDM,SLM,286.868
SDM,SNT,185.837
SDM,SPD,248.122
SDM,SRB,198.711
SDM,SRC,215.814
SDM,SRX,214.099
SDM,SUF,364.369
SDM,TAM,500.526
SDM,TBI,203.225
SDM,TCH,161.697
SDM,TCK,242.281
SDM,TIK,393.97
SDM,TLA,603.414
